date,day_of_week,day_name,weekend,holiday,special_event,weather,shift,role,covers,employees_required,employees_scheduled,absent,actual_present,hours_per_employee,hourly_wage,labor_cost,service_score
2024-10-13,6,Sunday,1,0,1,Sunny,Lunch,Cook,144,9,8,1,7,5.0,20.0,700.0,3.75
2024-10-13,6,Sunday,1,0,1,Sunny,Lunch,Host,144,6,6,0,6,5.0,15.0,450.0,4.7
2024-10-13,6,Sunday,1,0,1,Sunny,Lunch,Cashier,144,6,5,0,5,5.0,14.0,350.0,4.02
2024-10-13,6,Sunday,1,0,1,Sunny,Lunch,Dishwasher,144,7,7,1,6,5.0,13.0,390.0,4.13
2024-10-13,6,Sunday,1,0,1,Sunny,Dinner,Server,273,35,34,1,33,6.5,14.0,3003.0,3.63
2024-10-13,6,Sunday,1,0,1,Sunny,Dinner,Cook,273,18,18,0,18,6.5,20.0,2340.0,4.89
2024-10-13,6,Sunday,1,0,1,Sunny,Dinner,Host,273,11,9,0,9,6.5,15.0,877.5,3.56
2024-10-13,6,Sunday,1,0,1,Sunny,Dinner,Cashier,273,10,8,1,7,6.5,14.0,637.0,3.52
2024-10-13,6,Sunday,1,0,1,Sunny,Dinner,Dishwasher,273,13,11,0,11,6.5,13.0,929.5,3.66
2024-10-14,0,Monday,0,0,0,Sunny,Lunch,Server,98,13,14,1,13,5.0,14.0,910.0,4.96
2024-10-14,0,Monday,0,0,0,Sunny,Lunch,Cook,98,7,8,0,8,5.0,20.0,800.0,4.99
2024-10-14,0,Monday,0,0,0,Sunny,Lunch,Host,98,4,4,0,4,5.0,15.0,300.0,4.73
2024-10-14,0,Monday,0,0,0,Sunny,Lunch,Cashier,98,4,5,0,5,5.0,14.0,350.0,4.77
2024-10-14,0,Monday,0,0,0,Sunny,Lunch,Dishwasher,98,5,5,0,5,5.0,13.0,325.0,4.63
2024-10-14,0,Monday,0,0,0,Sunny,Dinner,Server,161,21,21,0,21,6.5,14.0,1911.0,4.74
2024-10-14,0,Monday,0,0,0,Sunny,Dinner,Cook,161,11,11,0,11,6.5,20.0,1430.0,4.8
2024-10-14,0,Monday,0,0,0,Sunny,Dinner,Host,161,7,7,1,6,6.5,15.0,585.0,3.96
2024-10-14,0,Monday,0,0,0,Sunny,Dinner,Cashier,161,6,7,1,6,6.5,14.0,546.0,4.85
2024-10-14,0,Monday,0,0,0,Sunny,Dinner,Dishwasher,161,8,8,3,5,6.5,13.0,422.5,2.84
2024-10-15,1,Tuesday,0,0,0,Rainy,Lunch,Server,95,12,13,1,12,5.0,14.0,840.0,4.82
2024-10-15,1,Tuesday,0,0,0,Rainy,Lunch,Cook,95,6,6,1,5,5.0,20.0,500.0,4.23
2024-10-15,1,Tuesday,0,0,0,Rainy,Lunch,Host,95,4,4,0,4,5.0,15.0,300.0,4.85
2024-10-15,1,Tuesday,0,0,0,Rainy,Lunch,Cashier,95,4,5,0,5,5.0,14.0,350.0,4.81
2024-10-15,1,Tuesday,0,0,0,Rainy,Lunch,Dishwasher,95,5,5,1,4,5.0,13.0,260.0,4.17
2024-10-15,1,Tuesday,0,0,0,Rainy,Dinner,Server,147,19,18,2,16,6.5,14.0,1456.0,3.34
2024-10-15,1,Tuesday,0,0,0,Rainy,Dinner,Cook,147,10,9,0,9,6.5,20.0,1170.0,4.2
2024-10-15,1,Tuesday,0,0,0,Rainy,Dinner,Host,147,6,6,1,5,6.5,15.0,487.5,4.16
2024-10-15,1,Tuesday,0,0,0,Rainy,Dinner,Cashier,147,6,6,1,5,6.5,14.0,455.0,3.96
2024-10-15,1,Tuesday,0,0,0,Rainy,Dinner,Dishwasher,147,7,7,1,6,6.5,13.0,507.0,4.18
2024-10-16,2,Wednesday,0,0,0,Rainy,Lunch,Server,91,12,13,0,13,5.0,14.0,910.0,4.96
2024-10-16,2,Wednesday,0,0,0,Rainy,Lunch,Cook,91,6,6,0,6,5.0,20.0,600.0,4.68
2024-10-16,2,Wednesday,0,0,0,Rainy,Lunch,Host,91,4,5,1,4,5.0,15.0,300.0,4.77
2024-10-16,2,Wednesday,0,0,0,Rainy,Lunch,Cashier,91,4,4,0,4,5.0,14.0,280.0,4.85
2024-10-16,2,Wednesday,0,0,0,Rainy,Lunch,Dishwasher,91,5,5,0,5,5.0,13.0,325.0,4.8
2024-10-16,2,Wednesday,0,0,0,Rainy,Dinner,Server,154,20,20,1,19,6.5,14.0,1729.0,4.0
2024-10-16,2,Wednesday,0,0,0,Rainy,Dinner,Cook,154,10,11,0,11,6.5,20.0,1430.0,4.83
2024-10-16,2,Wednesday,0,0,0,Rainy,Dinner,Host,154,7,7,0,7,6.5,15.0,682.5,4.75
2024-10-16,2,Wednesday,0,0,0,Rainy,Dinner,Cashier,154,6,6,1,5,6.5,14.0,455.0,4.2
2024-10-16,2,Wednesday,0,0,0,Rainy,Dinner,Dishwasher,154,7,6,1,5,6.5,13.0,422.5,3.29
2024-10-17,3,Thursday,0,0,0,Sunny,Lunch,Server,97,13,14,3,11,5.0,14.0,770.0,3.68
2024-10-17,3,Thursday,0,0,0,Sunny,Lunch,Cook,97,7,8,0,8,5.0,20.0,800.0,4.69
2024-10-17,3,Thursday,0,0,0,Sunny,Lunch,Host,97,4,4,0,4,5.0,15.0,300.0,4.73
2024-10-17,3,Thursday,0,0,0,Sunny,Lunch,Cashier,97,4,5,0,5,5.0,14.0,350.0,4.62
2024-10-17,3,Thursday,0,0,0,Sunny,Lunch,Dishwasher,97,5,6,0,6,5.0,13.0,390.0,4.73
2024-10-17,3,Thursday,0,0,0,Sunny,Dinner,Server,208,26,27,0,27,6.5,14.0,2457.0,4.74
2024-10-17,3,Thursday,0,0,0,Sunny,Dinner,Cook,208,13,12,0,12,6.5,20.0,1560.0,4.0
2024-10-17,3,Thursday,0,0,0,Sunny,Dinner,Host,208,9,9,2,7,6.5,15.0,682.5,3.54
2024-10-17,3,Thursday,0,0,0,Sunny,Dinner,Cashier,208,8,7,0,7,6.5,14.0,637.0,4.01
2024-10-17,3,Thursday,0,0,0,Sunny,Dinner,Dishwasher,208,10,10,2,8,6.5,13.0,676.0,3.56
2024-10-18,4,Friday,1,0,0,Cloudy,Lunch,Server,101,13,14,1,13,5.0,14.0,910.0,4.6
2024-10-18,4,Friday,1,0,0,Cloudy,Lunch,Cook,101,7,8,0,8,5.0,20.0,800.0,4.67
2024-10-18,4,Friday,1,0,0,Cloudy,Lunch,Host,101,5,5,0,5,5.0,15.0,375.0,4.72
2024-10-18,4,Friday,1,0,0,Cloudy,Lunch,Cashier,101,4,4,1,3,5.0,14.0,210.0,4.24
2024-10-18,4,Friday,1,0,0,Cloudy,Lunch,Dishwasher,101,5,5,1,4,5.0,13.0,260.0,4.1
2024-10-18,4,Friday,1,0,0,Cloudy,Dinner,Server,214,27,26,2,24,6.5,14.0,2184.0,2.62
2024-10-18,4,Friday,1,0,0,Cloudy,Dinner,Cook,214,14,13,0,13,6.5,20.0,1690.0,4.28
2024-10-18,4,Friday,1,0,0,Cloudy,Dinner,Host,214,9,8,0,8,6.5,15.0,780.0,4.19
2024-10-18,4,Friday,1,0,0,Cloudy,Dinner,Cashier,214,8,7,0,7,6.5,14.0,637.0,4.12
2024-10-18,4,Friday,1,0,0,Cloudy,Dinner,Dishwasher,214,10,10,1,9,6.5,13.0,760.5,4.25
2024-10-19,5,Saturday,1,0,0,Snow,Lunch,Server,80,10,10,2,8,5.0,14.0,560.0,3.79
2024-10-19,5,Saturday,1,0,0,Snow,Lunch,Cook,80,5,5,2,3,5.0,20.0,300.0,3.57
2024-10-19,5,Saturday,1,0,0,Snow,Lunch,Host,80,4,4,0,4,5.0,15.0,300.0,4.71
2024-10-19,5,Saturday,1,0,0,Snow,Lunch,Cashier,80,3,3,0,3,5.0,14.0,210.0,4.77
2024-10-19,5,Saturday,1,0,0,Snow,Lunch,Dishwasher,80,4,5,0,5,5.0,13.0,325.0,4.7
2024-10-19,5,Saturday,1,0,0,Snow,Dinner,Server,187,24,25,4,21,6.5,14.0,1911.0,2.97
2024-10-19,5,Saturday,1,0,0,Snow,Dinner,Cook,187,12,12,3,9,6.5,20.0,1170.0,3.25
2024-10-19,5,Saturday,1,0,0,Snow,Dinner,Host,187,8,8,1,7,6.5,15.0,682.5,3.98
2024-10-19,5,Saturday,1,0,0,Snow,Dinner,Cashier,187,7,7,1,6,6.5,14.0,546.0,4.4
2024-10-19,5,Saturday,1,0,0,Snow,Dinner,Dishwasher,187,9,10,1,9,6.5,13.0,760.5,4.81
2024-10-20,6,Sunday,1,0,0,Sunny,Lunch,Server,91,12,13,1,12,5.0,14.0,840.0,4.73
2024-10-20,6,Sunday,1,0,0,Sunny,Lunch,Cook,91,6,7,0,7,5.0,20.0,700.0,4.88
2024-10-20,6,Sunday,1,0,0,Sunny,Lunch,Host,91,4,4,0,4,5.0,15.0,300.0,4.71
2024-10-20,6,Sunday,1,0,0,Sunny,Lunch,Cashier,91,4,5,0,5,5.0,14.0,350.0,4.84
2024-10-20,6,Sunday,1,0,0,Sunny,Lunch,Dishwasher,91,5,6,0,6,5.0,13.0,390.0,4.72
2024-10-20,6,Sunday,1,0,0,Sunny,Dinner,Server,182,23,23,3,20,6.5,14.0,1820.0,3.17
2024-10-20,6,Sunday,1,0,0,Sunny,Dinner,Cook,182,12,12,0,12,6.5,20.0,1560.0,4.84
2024-10-20,6,Sunday,1,0,0,Sunny,Dinner,Host,182,8,8,0,8,6.5,15.0,780.0,4.89
2024-10-20,6,Sunday,1,0,0,Sunny,Dinner,Cashier,182,7,7,1,6,6.5,14.0,546.0,4.25
2024-10-20,6,Sunday,1,0,0,Sunny,Dinner,Dishwasher,182,9,9,0,9,6.5,13.0,760.5,4.81
2024-10-21,0,Monday,0,0,0,Rainy,Lunch,Server,84,11,11,1,10,5.0,14.0,700.0,4.13
2024-10-21,0,Monday,0,0,0,Rainy,Lunch,Cook,84,6,6,0,6,5.0,20.0,600.0,4.67
2024-10-21,0,Monday,0,0,0,Rainy,Lunch,Host,84,4,4,0,4,5.0,15.0,300.0,4.84
2024-10-21,0,Monday,0,0,0,Rainy,Lunch,Cashier,84,3,4,0,4,5.0,14.0,280.0,4.66
2024-10-21,0,Monday,0,0,0,Rainy,Lunch,Dishwasher,84,4,5,0,5,5.0,13.0,325.0,4.7
2024-10-21,0,Monday,0,0,0,Rainy,Dinner,Server,166,21,20,2,18,6.5,14.0,1638.0,2.83
2024-10-21,0,Monday,0,0,0,Rainy,Dinner,Cook,166,11,10,0,10,6.5,20.0,1300.0,4.18
2024-10-21,0,Monday,0,0,0,Rainy,Dinner,Host,166,7,7,2,5,6.5,15.0,487.5,3.7
2024-10-21,0,Monday,0,0,0,Rainy,Dinner,Cashier,166,6,6,0,6,6.5,14.0,546.0,4.79
2024-10-21,0,Monday,0,0,0,Rainy,Dinner,Dishwasher,166,8,8,0,8,6.5,13.0,676.0,4.85
2024-10-22,1,Tuesday,0,0,1,Sunny,Lunch,Server,95,12,13,0,13,5.0,14.0,910.0,4.72
2024-10-22,1,Tuesday,0,0,1,Sunny,Lunch,Cook,95,6,6,0,6,5.0,20.0,600.0,4.63
2024-10-22,1,Tuesday,0,0,1,Sunny,Lunch,Host,95,4,5,1,4,5.0,15.0,300.0,4.89
2024-10-22,1,Tuesday,0,0,1,Sunny,Lunch,Cashier,95,4,5,1,4,5.0,14.0,280.0,5.0
2024-10-22,1,Tuesday,0,0,1,Sunny,Lunch,Dishwasher,95,5,5,1,4,5.0,13.0,260.0,4.21
2024-10-22,1,Tuesday,0,0,1,Sunny,Dinner,Server,215,27,26,3,23,6.5,14.0,2093.0,2.46
2024-10-22,1,Tuesday,0,0,1,Sunny,Dinner,Cook,215,14,12,0,12,6.5,20.0,1560.0,4.03
2024-10-22,1,Tuesday,0,0,1,Sunny,Dinner,Host,215,9,9,0,9,6.5,15.0,877.5,4.54
2024-10-22,1,Tuesday,0,0,1,Sunny,Dinner,Cashier,215,8,7,0,7,6.5,14.0,637.0,4.32
2024-10-22,1,Tuesday,0,0,1,Sunny,Dinner,Dishwasher,215,10,9,1,8,6.5,13.0,676.0,3.77
2024-10-23,2,Wednesday,0,0,0,Cloudy,Lunch,Server,96,12,13,0,13,5.0,14.0,910.0,4.8
2024-10-23,2,Wednesday,0,0,0,Cloudy,Lunch,Cook,96,6,6,1,5,5.0,20.0,500.0,4.05
2024-10-23,2,Wednesday,0,0,0,Cloudy,Lunch,Host,96,4,5,0,5,5.0,15.0,375.0,4.82
2024-10-23,2,Wednesday,0,0,0,Cloudy,Lunch,Cashier,96,4,4,0,4,5.0,14.0,280.0,4.89
2024-10-23,2,Wednesday,0,0,0,Cloudy,Lunch,Dishwasher,96,5,6,2,4,5.0,13.0,260.0,4.18
2024-10-23,2,Wednesday,0,0,0,Cloudy,Dinner,Server,192,24,24,0,24,6.5,14.0,2184.0,4.92
2024-10-23,2,Wednesday,0,0,0,Cloudy,Dinner,Cook,192,12,12,0,12,6.5,20.0,1560.0,4.93
2024-10-23,2,Wednesday,0,0,0,Cloudy,Dinner,Host,192,8,9,0,9,6.5,15.0,877.5,4.89
2024-10-23,2,Wednesday,0,0,0,Cloudy,Dinner,Cashier,192,7,7,1,6,6.5,14.0,546.0,4.21
2024-10-23,2,Wednesday,0,0,0,Cloudy,Dinner,Dishwasher,192,9,10,1,9,6.5,13.0,760.5,4.73
2024-10-24,3,Thursday,0,0,0,Sunny,Lunch,Server,81,11,12,0,12,5.0,14.0,840.0,4.49
2024-10-24,3,Thursday,0,0,0,Sunny,Lunch,Cook,81,6,7,0,7,5.0,20.0,700.0,4.64
2024-10-24,3,Thursday,0,0,0,Sunny,Lunch,Host,81,4,4,0,4,5.0,15.0,300.0,4.66
2024-10-24,3,Thursday,0,0,0,Sunny,Lunch,Cashier,81,3,4,0,4,5.0,14.0,280.0,4.77
2024-10-24,3,Thursday,0,0,0,Sunny,Lunch,Dishwasher,81,4,5,0,5,5.0,13.0,325.0,4.76
2024-10-24,3,Thursday,0,0,0,Sunny,Dinner,Server,190,24,24,0,24,6.5,14.0,2184.0,4.58
2024-10-24,3,Thursday,0,0,0,Sunny,Dinner,Cook,190,12,11,0,11,6.5,20.0,1430.0,4.12
2024-10-24,3,Thursday,0,0,0,Sunny,Dinner,Host,190,8,8,0,8,6.5,15.0,780.0,4.64
2024-10-24,3,Thursday,0,0,0,Sunny,Dinner,Cashier,190,7,7,0,7,6.5,14.0,637.0,4.86
2024-10-24,3,Thursday,0,0,0,Sunny,Dinner,Dishwasher,190,9,8,0,8,6.5,13.0,676.0,4.14
2024-10-25,4,Friday,1,0,0,Sunny,Lunch,Server,121,16,16,1,15,5.0,14.0,1050.0,4.13
2024-10-25,4,Friday,1,0,0,Sunny,Lunch,Cook,121,8,7,0,7,5.0,20.0,700.0,4.08
2024-10-25,4,Friday,1,0,0,Sunny,Lunch,Host,121,5,4,0,4,5.0,15.0,300.0,4.13
2024-10-25,4,Friday,1,0,0,Sunny,Lunch,Cashier,121,5,5,1,4,5.0,14.0,280.0,3.96
2024-10-25,4,Friday,1,0,0,Sunny,Lunch,Dishwasher,121,6,5,2,3,5.0,13.0,195.0,2.88
2024-10-25,4,Friday,1,0,0,Sunny,Dinner,Server,239,30,30,2,28,6.5,14.0,2548.0,3.66
2024-10-25,4,Friday,1,0,0,Sunny,Dinner,Cook,239,15,15,2,13,6.5,20.0,1690.0,3.73
2024-10-25,4,Friday,1,0,0,Sunny,Dinner,Host,239,10,10,0,10,6.5,15.0,975.0,4.98
2024-10-25,4,Friday,1,0,0,Sunny,Dinner,Cashier,239,9,8,0,8,6.5,14.0,728.0,4.23
2024-10-25,4,Friday,1,0,0,Sunny,Dinner,Dishwasher,239,11,9,0,9,6.5,13.0,760.5,3.7
2024-10-26,5,Saturday,1,0,0,Cloudy,Lunch,Server,96,12,12,0,12,5.0,14.0,840.0,4.84
2024-10-26,5,Saturday,1,0,0,Cloudy,Lunch,Cook,96,6,7,0,7,5.0,20.0,700.0,4.55
2024-10-26,5,Saturday,1,0,0,Cloudy,Lunch,Host,96,4,5,0,5,5.0,15.0,375.0,4.81
2024-10-26,5,Saturday,1,0,0,Cloudy,Lunch,Cashier,96,4,5,1,4,5.0,14.0,280.0,4.99
2024-10-26,5,Saturday,1,0,0,Cloudy,Lunch,Dishwasher,96,5,6,0,6,5.0,13.0,390.0,4.74
2024-10-26,5,Saturday,1,0,0,Cloudy,Dinner,Server,258,33,32,3,29,6.5,14.0,2639.0,2.56
2024-10-26,5,Saturday,1,0,0,Cloudy,Dinner,Cook,258,17,15,2,13,6.5,20.0,1690.0,2.62
2024-10-26,5,Saturday,1,0,0,Cloudy,Dinner,Host,258,11,11,1,10,6.5,15.0,975.0,4.28
2024-10-26,5,Saturday,1,0,0,Cloudy,Dinner,Cashier,258,10,8,0,8,6.5,14.0,728.0,3.58
2024-10-26,5,Saturday,1,0,0,Cloudy,Dinner,Dishwasher,258,12,11,1,10,6.5,13.0,845.0,3.67
2024-10-27,6,Sunday,1,0,0,Cloudy,Lunch,Server,125,16,17,2,15,5.0,14.0,1050.0,3.96
2024-10-27,6,Sunday,1,0,0,Cloudy,Lunch,Cook,125,8,8,1,7,5.0,20.0,700.0,4.42
2024-10-27,6,Sunday,1,0,0,Cloudy,Lunch,Host,125,5,5,1,4,5.0,15.0,300.0,3.94
2024-10-27,6,Sunday,1,0,0,Cloudy,Lunch,Cashier,125,5,5,3,2,5.0,14.0,140.0,2.91
2024-10-27,6,Sunday,1,0,0,Cloudy,Lunch,Dishwasher,125,6,5,0,5,5.0,13.0,325.0,4.14
2024-10-27,6,Sunday,1,0,0,Cloudy,Dinner,Server,200,25,25,1,24,6.5,14.0,2184.0,4.07
2024-10-27,6,Sunday,1,0,0,Cloudy,Dinner,Cook,200,13,14,0,14,6.5,20.0,1820.0,4.77
2024-10-27,6,Sunday,1,0,0,Cloudy,Dinner,Host,200,8,8,1,7,6.5,15.0,682.5,4.24
2024-10-27,6,Sunday,1,0,0,Cloudy,Dinner,Cashier,200,8,9,1,8,6.5,14.0,728.0,4.74
2024-10-27,6,Sunday,1,0,0,Cloudy,Dinner,Dishwasher,200,10,10,0,10,6.5,13.0,845.0,4.57
2024-10-28,0,Monday,0,0,0,Cloudy,Lunch,Server,118,15,15,0,15,5.0,14.0,1050.0,4.69
2024-10-28,0,Monday,0,0,0,Cloudy,Lunch,Cook,118,8,8,0,8,5.0,20.0,800.0,4.68
2024-10-28,0,Monday,0,0,0,Cloudy,Lunch,Host,118,5,4,0,4,5.0,15.0,300.0,4.05
2024-10-28,0,Monday,0,0,0,Cloudy,Lunch,Cashier,118,5,6,0,6,5.0,14.0,420.0,4.84
2024-10-28,0,Monday,0,0,0,Cloudy,Lunch,Dishwasher,118,6,5,1,4,5.0,13.0,260.0,3.87
2024-10-28,0,Monday,0,0,0,Cloudy,Dinner,Server,162,21,22,1,21,6.5,14.0,1911.0,4.82
2024-10-28,0,Monday,0,0,0,Cloudy,Dinner,Cook,162,11,11,0,11,6.5,20.0,1430.0,4.8
2024-10-28,0,Monday,0,0,0,Cloudy,Dinner,Host,162,7,8,0,8,6.5,15.0,780.0,4.82
2024-10-28,0,Monday,0,0,0,Cloudy,Dinner,Cashier,162,6,6,0,6,6.5,14.0,546.0,4.75
2024-10-28,0,Monday,0,0,0,Cloudy,Dinner,Dishwasher,162,8,7,0,7,6.5,13.0,591.5,4.23
2024-10-29,1,Tuesday,0,0,0,Cloudy,Lunch,Server,91,12,12,1,11,5.0,14.0,770.0,4.29
2024-10-29,1,Tuesday,0,0,0,Cloudy,Lunch,Cook,91,6,7,0,7,5.0,20.0,700.0,4.85
2024-10-29,1,Tuesday,0,0,0,Cloudy,Lunch,Host,91,4,4,0,4,5.0,15.0,300.0,4.7
2024-10-29,1,Tuesday,0,0,0,Cloudy,Lunch,Cashier,91,4,4,0,4,5.0,14.0,280.0,4.58
2024-10-29,1,Tuesday,0,0,0,Cloudy,Lunch,Dishwasher,91,5,5,1,4,5.0,13.0,260.0,4.24
2024-10-29,1,Tuesday,0,0,0,Cloudy,Dinner,Server,169,22,21,3,18,6.5,14.0,1638.0,2.24
2024-10-29,1,Tuesday,0,0,0,Cloudy,Dinner,Cook,169,11,10,0,10,6.5,20.0,1300.0,4.08
2024-10-29,1,Tuesday,0,0,0,Cloudy,Dinner,Host,169,7,7,0,7,6.5,15.0,682.5,4.66
2024-10-29,1,Tuesday,0,0,0,Cloudy,Dinner,Cashier,169,7,6,0,6,6.5,14.0,546.0,4.08
2024-10-29,1,Tuesday,0,0,0,Cloudy,Dinner,Dishwasher,169,8,8,0,8,6.5,13.0,676.0,4.82
2024-10-30,2,Wednesday,0,0,0,Sunny,Lunch,Server,107,14,14,1,13,5.0,14.0,910.0,4.14
2024-10-30,2,Wednesday,0,0,0,Sunny,Lunch,Cook,107,7,8,1,7,5.0,20.0,700.0,4.8
2024-10-30,2,Wednesday,0,0,0,Sunny,Lunch,Host,107,5,5,0,5,5.0,15.0,375.0,4.67
2024-10-30,2,Wednesday,0,0,0,Sunny,Lunch,Cashier,107,4,5,1,4,5.0,14.0,280.0,4.77
2024-10-30,2,Wednesday,0,0,0,Sunny,Lunch,Dishwasher,107,5,5,1,4,5.0,13.0,260.0,4.34
2024-10-30,2,Wednesday,0,0,0,Sunny,Dinner,Server,187,24,23,1,22,6.5,14.0,2002.0,3.75
2024-10-30,2,Wednesday,0,0,0,Sunny,Dinner,Cook,187,12,11,0,11,6.5,20.0,1430.0,4.0
2024-10-30,2,Wednesday,0,0,0,Sunny,Dinner,Host,187,8,8,0,8,6.5,15.0,780.0,5.0
2024-10-30,2,Wednesday,0,0,0,Sunny,Dinner,Cashier,187,7,8,0,8,6.5,14.0,728.0,4.7
2024-10-30,2,Wednesday,0,0,0,Sunny,Dinner,Dishwasher,187,9,9,0,9,6.5,13.0,760.5,4.84
2024-10-31,3,Thursday,0,1,0,Cloudy,Lunch,Server,124,16,16,5,11,5.0,14.0,770.0,1.42
2024-10-31,3,Thursday,0,1,0,Cloudy,Lunch,Cook,124,8,7,0,7,5.0,20.0,700.0,4.15
2024-10-31,3,Thursday,0,1,0,Cloudy,Lunch,Host,124,5,6,0,6,5.0,15.0,450.0,5.0
2024-10-31,3,Thursday,0,1,0,Cloudy,Lunch,Cashier,124,5,5,0,5,5.0,14.0,350.0,4.77
2024-10-31,3,Thursday,0,1,0,Cloudy,Lunch,Dishwasher,124,6,6,0,6,5.0,13.0,390.0,4.72
2024-10-31,3,Thursday,0,1,0,Cloudy,Dinner,Server,160,20,20,0,20,6.5,14.0,1820.0,4.59
2024-10-31,3,Thursday,0,1,0,Cloudy,Dinner,Cook,160,10,10,0,10,6.5,20.0,1300.0,4.77
2024-10-31,3,Thursday,0,1,0,Cloudy,Dinner,Host,160,7,7,0,7,6.5,15.0,682.5,4.75
2024-10-31,3,Thursday,0,1,0,Cloudy,Dinner,Cashier,160,6,5,0,5,6.5,14.0,455.0,4.28
2024-10-31,3,Thursday,0,1,0,Cloudy,Dinner,Dishwasher,160,8,8,0,8,6.5,13.0,676.0,4.97
2024-11-01,4,Friday,1,0,0,Sunny,Lunch,Server,90,12,12,1,11,5.0,14.0,770.0,4.14
2024-11-01,4,Friday,1,0,0,Sunny,Lunch,Cook,90,6,7,0,7,5.0,20.0,700.0,4.59
2024-11-01,4,Friday,1,0,0,Sunny,Lunch,Host,90,4,5,0,5,5.0,15.0,375.0,4.83
2024-11-01,4,Friday,1,0,0,Sunny,Lunch,Cashier,90,4,4,1,3,5.0,14.0,210.0,4.22
2024-11-01,4,Friday,1,0,0,Sunny,Lunch,Dishwasher,90,5,6,0,6,5.0,13.0,390.0,5.0
2024-11-01,4,Friday,1,0,0,Sunny,Dinner,Server,275,35,34,4,30,6.5,14.0,2730.0,1.25
2024-11-01,4,Friday,1,0,0,Sunny,Dinner,Cook,275,18,18,3,15,6.5,20.0,1950.0,2.7
2024-11-01,4,Friday,1,0,0,Sunny,Dinner,Host,275,11,11,0,11,6.5,15.0,1072.5,4.68
2024-11-01,4,Friday,1,0,0,Sunny,Dinner,Cashier,275,10,10,0,10,6.5,14.0,910.0,4.76
2024-11-01,4,Friday,1,0,0,Sunny,Dinner,Dishwasher,275,13,12,1,11,6.5,13.0,929.5,3.7
2024-11-02,5,Saturday,1,0,0,Snow,Lunch,Server,84,11,11,0,11,5.0,14.0,770.0,4.73
2024-11-02,5,Saturday,1,0,0,Snow,Lunch,Cook,84,6,6,0,6,5.0,20.0,600.0,4.88
2024-11-02,5,Saturday,1,0,0,Snow,Lunch,Host,84,4,4,0,4,5.0,15.0,300.0,4.88
2024-11-02,5,Saturday,1,0,0,Snow,Lunch,Cashier,84,3,3,0,3,5.0,14.0,210.0,4.82
2024-11-02,5,Saturday,1,0,0,Snow,Lunch,Dishwasher,84,4,5,1,4,5.0,13.0,260.0,4.66
2024-11-02,5,Saturday,1,0,0,Snow,Dinner,Server,228,29,28,1,27,6.5,14.0,2457.0,3.71
2024-11-02,5,Saturday,1,0,0,Snow,Dinner,Cook,228,15,13,1,12,6.5,20.0,1560.0,3.25
2024-11-02,5,Saturday,1,0,0,Snow,Dinner,Host,228,10,9,0,9,6.5,15.0,877.5,4.02
2024-11-02,5,Saturday,1,0,0,Snow,Dinner,Cashier,228,9,8,2,6,6.5,14.0,546.0,2.96
2024-11-02,5,Saturday,1,0,0,Snow,Dinner,Dishwasher,228,11,11,2,9,6.5,13.0,760.5,3.47
2024-11-03,6,Sunday,1,0,0,Cloudy,Lunch,Server,114,15,15,2,13,5.0,14.0,910.0,3.5
2024-11-03,6,Sunday,1,0,0,Cloudy,Lunch,Cook,114,8,7,0,7,5.0,20.0,700.0,4.09
2024-11-03,6,Sunday,1,0,0,Cloudy,Lunch,Host,114,5,6,0,6,5.0,15.0,450.0,4.72
2024-11-03,6,Sunday,1,0,0,Cloudy,Lunch,Cashier,114,5,4,0,4,5.0,14.0,280.0,3.88
2024-11-03,6,Sunday,1,0,0,Cloudy,Lunch,Dishwasher,114,6,7,0,7,5.0,13.0,455.0,4.78
2024-11-03,6,Sunday,1,0,0,Cloudy,Dinner,Server,205,26,26,3,23,6.5,14.0,2093.0,2.72
2024-11-03,6,Sunday,1,0,0,Cloudy,Dinner,Cook,205,13,12,2,10,6.5,20.0,1300.0,2.92
2024-11-03,6,Sunday,1,0,0,Cloudy,Dinner,Host,205,9,8,2,6,6.5,15.0,585.0,2.82
2024-11-03,6,Sunday,1,0,0,Cloudy,Dinner,Cashier,205,8,7,2,5,6.5,14.0,455.0,3.18
2024-11-03,6,Sunday,1,0,0,Cloudy,Dinner,Dishwasher,205,10,11,0,11,6.5,13.0,929.5,4.85
2024-11-04,0,Monday,0,0,0,Sunny,Lunch,Server,97,13,13,0,13,5.0,14.0,910.0,4.87
2024-11-04,0,Monday,0,0,0,Sunny,Lunch,Cook,97,7,8,0,8,5.0,20.0,800.0,4.85
2024-11-04,0,Monday,0,0,0,Sunny,Lunch,Host,97,4,4,0,4,5.0,15.0,300.0,4.85
2024-11-04,0,Monday,0,0,0,Sunny,Lunch,Cashier,97,4,5,0,5,5.0,14.0,350.0,4.84
2024-11-04,0,Monday,0,0,0,Sunny,Lunch,Dishwasher,97,5,5,0,5,5.0,13.0,325.0,4.72
2024-11-04,0,Monday,0,0,0,Sunny,Dinner,Server,190,24,24,2,22,6.5,14.0,2002.0,3.53
2024-11-04,0,Monday,0,0,0,Sunny,Dinner,Cook,190,12,11,1,10,6.5,20.0,1300.0,3.46
2024-11-04,0,Monday,0,0,0,Sunny,Dinner,Host,190,8,7,1,6,6.5,15.0,585.0,3.75
2024-11-04,0,Monday,0,0,0,Sunny,Dinner,Cashier,190,7,6,1,5,6.5,14.0,455.0,3.72
